Company_Brand,Founded,HeadQuarter,Sector,Amount,Stage,Funding Year
EGK Foods,,Mumbai,"Food and Beverage, Food Processing, Organic Food, Snack Food",292000.0,Early Stage,2018
NirogStreet,,Gurgaon,"Apps, Health Care, Internet, Mobile Apps, Personal Health",300000.0,Early Stage,2018
Pixr8,,Ghaziabad,"Digital Media, Incubators, Social Entrepreneurship",50000.0,Early Stage,2018
Nivesh.com,,Noida,"Finance, Financial Services, Marketing",438000.0,Early Stage,2018
Theranosis Life Sciences,,Hyderabad,"Biotechnology, Health Care, Life Science, Medical Device",0.0,Early Stage,2018
Poshmiles Online Solutions Private Limited,,Bengaluru,Travel,0.0,Early Stage,2018
Reculta,,Noida,"Education, Human Resources",0.0,Early Stage,2018
Orbo.ai,,Mumbai,Internet,0.0,Early Stage,2018
Inntot Technologies,,Kochi,Consumer Electronics,0.0,Early Stage,2018
Zoctr Health,,Powai,"Apps, Health Care, Hospital, Mobile Apps",0.0,Early Stage,2018
Hey Deedee,,Mumbai,"Delivery Service, Logistics, Service Industry",481800.0,Early Stage,2018
DigiConnectt Technologys,,Bengaluru,"Information Services, Information Technology",125000.0,Early Stage,2018
Locus.sh,,Bangalore,"Big Data, Data Visualization, Logistics, Software",4000000.0,Series A to Series H,2018
Sports Flashes Pvt. Ltd,,New Delhi,"Basketball, Cricket, Cycling, eSports, Fitness, Golf, Health Care, Hockey, Sports, Swimming, Table Tennis, Volley Ball",1000000.0,Early Stage,2018
Inc42,,New Delhi,"Media and Entertainment, News, Publishing",0.0,Early Stage,2018
Picxy,,Guntur,Internet,130000.0,Early Stage,2018
Huddle,,Haryana,Consulting,300000.0,Early Stage,2018
Benepik,,Gurgaon,Human Resources,0.0,Early Stage,2018
Cash Suvidha,,New Delhi,Finance,1000000.0,Early Stage,2018
Smartcoin,,Bangalore,"Big Data, Financial Services, Machine Learning, Predictive Analytics",2000000.0,Early Stage,2018
Carmel Organics,,Indore,"Agriculture, AgTech, Manufacturing",0.0,Series A to Series H,2018
Roadcast,,New Delhi,—,250000.0,Angel and Grants,2018
Printline Media(ThePrint),,New Delhi,"Digital Media, News, Publishing",509540.0,Early Stage,2018
Creditas Solutions,,Gurgaon,Financial Services,0.0,Early Stage,2018
UrbanPiper,,Bengaluru,Software,0.0,Early Stage,2018
Doxper,,Mumbai,"Health Care, Hospital",1051200.0,Early Stage,2018
i2ifunding,,Noida,"Crowdfunding, Finance, Financial Services",730000.0,Angel and Grants,2018
ShakeDeal,,Bangalore,"B2B, E-Commerce, Enterprise",0.0,Early Stage,2018
HelloVerify,,Noida,"Fraud Detection, Information Services, Security",0.0,Early Stage,2018
Fasal,,Bengaluru,"Agriculture, AgTech, Artificial Intelligence, Internet of Things, Machine Learning",120000.0,Early Stage,2018
CoinGeto,,Delhi,"Cryptocurrency, Trading Platform",1752000.0,Early Stage,2018
Avail Finance,,Bangalore,"Finance, FinTech, Mobile Payments",17200000.0,Series A to Series H,2018
Tripeur,,Bengaluru,Information Technology,600000.0,Early Stage,2018
Wedeterna,,Bangalore,Wedding,0.0,Angel and Grants,2018
Stumagz,,Hyderabad,Digital Media,0.0,Early Stage,2018
Doubtnut,,Gurgaon,"E-Learning, EdTech, Education, Image Recognition, Machine Learning, STEM Education",511000.0,Early Stage,2018
MCaffeine,,Mumbai,Consumer Goods,467200.0,Early Stage,2018
TrustCheckr,,Bengaluru,Information Technology,100000.0,Angel and Grants,2018
HealthAssure,,Mumbai,"Fitness, Health Care, Wellness",1000000.0,Early Stage,2018
Picture TIme,,New Delhi,Digital Entertainment,3650000.0,Early Stage,2018
1Crowd,,Mumbai,"Crowdsourcing, Financial Services, Funding Platform, Venture Capital",3500000.0,Angel and Grants,2018
Aarav Unmanned Systems,,Bangalore,"Delivery, Drones, Geospatial, Robotics",0.0,Early Stage,2018
Wellthy Therapeutics Pvt Ltd,,Mumbai,"Health Care, Hospital",1971000.0,Early Stage,2018
Nua,,Mumbai,Consumer Goods,0.0,Early Stage,2018
Kuvera.in,,Bangalore,Financial Services,250000.0,Angel and Grants,2018
Livehealth,,Pune,"Health Care, Information Technology, Management Information Systems",1100000.0,Early Stage,2018
Gramophone,,Indore,Farming,1000000.0,Early Stage,2018
Ora,,Kolkata,"Business Travel, Hospitality, Hotel, Marketplace, Tourism, Travel Accommodations",0.0,Early Stage,2018
Buddy4Study.com,,Noida,"Career Planning, Education, Higher Education, Service Industry",3000000.0,Series A to Series H,2018
Predible Health,,Bangalore,Medical Device,0.0,Early Stage,2018
Syncremedies Healthcare Pvt Ltd,,Bangalore,"Alternative Medicine, Health Care",0.0,Early Stage,2018
Blueleaf Cyberspace Systems,,Bangalore,"Internet, Software",0.0,Early Stage,2018
Toffee,,Gurgaon,—,1500000.0,Early Stage,2018
ORO Wealth,,Mumbai,—,1600000.0,Series A to Series H,2018
HealWell24,,Mumbai,"Dental, Elder Care, Health Care, Home Health Care, Personal Health",200000.0,Early Stage,2018
Acko General Insurance,,Mumbai,"Financial Services, Insurance, Private Social Networking",12000000.0,Series A to Series H,2018
arzooo.com,,Bangalore,"Consumer Electronics, E-Commerce, E-Commerce Platforms, Electronics, Shipping, Shopping",219000.0,Early Stage,2018
Bonphul Air Products,,Delhi,CleanTech,292000.0,Angel and Grants,2018
DheeYantra Research Labs,,Bangalore,Artificial Intelligence,0.0,Early Stage,2018
Edyoo,,Bengaluru,Education,1000000.0,Early Stage,2018
Chtrbox,,Mumbai,"Advertising, Internet, Marketing",146000.0,Angel and Grants,2018
Aashiyaan Housing and Development Finance,,Kolkata,Financial Services,1971000.0,Early Stage,2018
BetterPlace Safety Solutions Pvt. Ltd.,,Bangalore City,"Human Resources, Security, Training",3000000.0,Series A to Series H,2018
Cashkumar,,Bengaluru,"Consumer Lending, Finance, FinTech",730000.0,Early Stage,2018
Rocketium,,Bangalore,"Marketing, Social Media, Video",292000.0,Early Stage,2018
FreightBazaar,,Hyderabad,Transportation,0.0,Early Stage,2018
OPEN,,Bangalore,Banking,0.0,Early Stage,2018
mfine,,Bengaluru,"Health Care, Hospital",4200000.0,Series A to Series H,2018
Earth Food,,Pune,"Food and Beverage, Food Processing",934400.0,Early Stage,2018
Charcoal Eats,,Mumbai,Food Processing,730000.0,Early Stage,2018
Wishfie,,Bangalore,Apps,0.0,Early Stage,2018
The Social Hook,,Bengaluru,Marketing,0.0,Early Stage,2018
FreightBro,,Mumbai,"Apps, B2B, Freight Service, Logistics, SaaS, Shipping, Supply Chain Management, Transportation",0.0,Early Stage,2018
Finwego,,Chennai,—,0.0,Early Stage,2018
Cricnwin,,Gurgaon,"Digital Entertainment, Fantasy Sports, Gaming, Sports",0.0,Early Stage,2018
TheCollegeFever,,Bangalore,"Brand Marketing, Event Promotion, Marketing, Sponsorship, Ticketing",250000.0,Early Stage,2018
Wicked Ride Adventure Services Private Limited,,Bangalore,"Automotive, Last Mile Transportation, Peer to Peer, Ride Sharing",10000000.0,Unknown,2018
Career Anna,,Bangalore,"Commercial, E-Learning, Education",584000.0,Early Stage,2018
ERUDITUS Executive Education,,Mumbai,"Continuing Education, EdTech, Education, Skill Assessment",40000000.0,Series A to Series H,2018
Gaia Smart Cities,,Mumbai,"Smart Cities, Telecommunications",0.0,Early Stage,2018
Square Off,,Mumbai,"Internet of Things, Robotics",1100000.0,Early Stage,2018
UrbanClap,,Delhi,"Apps, Home Services, Information Services, Information Technology",50000000.0,Series A to Series H,2018
Hospals,,New Delhi,"Medical, Tourism",1500000.0,Early Stage,2018
Kogta Financial India Limited,,Jaipur,Financial Services,22484000.0,Series A to Series H,2018
Perspectico,,New Delhi,"Career Planning, Education, Internet",0.0,Early Stage,2018
The Souled Store,,Mumbai,"Fashion, Graphic Design, Wearables",3000000.0,Unknown,2018
Hush - Speak Up. Make Work Better,,Bangalore,"Communities, Leisure, Mobile Apps, Software",657000.0,Early Stage,2018
Drivezy,,Bengaluru,"Automotive, Rental, Sharing Economy",100000000.0,Later Stage,2018
Freyr Energy,,Hyderabad,"Energy, Environmental Consulting, Renewable Energy, Solar",1500000.0,Series A to Series H,2018
NIRAMAI Health Analytix,,Bangalore,"Health Care, Hospital",6000000.0,Early Stage,2018
CloudSek,,Bengaluru,"Information Technology, SaaS, Security",2044000.0,Early Stage,2018
Lendbox,,Delhi,"Crowdfunding, Financial Services, Internet",876000.0,Early Stage,2018
Verloop,,Bangalore,"Customer Service, Information Technology, Internet, Sales Automation",3000000.0,Series A to Series H,2018
Flickstree,,Mumbai,"Advertising, Artificial Intelligence, Digital Media, iOS, Location Based Services, News, Video, Video on Demand, Video Streaming",0.0,Early Stage,2018
Paymatrix,,Hyderabad,"Credit Cards, Payments, Property Insurance, Property Management, Rental Property",100000.0,Early Stage,2018
Idha Skin Clinic,,Bangalore City,"Beauty, Cosmetics, Health Care, Service Industry",73000.0,Early Stage,2018
InCred,,Mumbai,"Banking, Finance, Financial Services",41900000.0,Later Stage,2018
Vedantu,,Bangalore,"EdTech, Education, Mobile, Tutoring",11000000.0,Series A to Series H,2018
Sportido,,Noida,"Social Media, Sports",0.0,Early Stage,2018
Stelis Biopharma,,Bangalore,Biopharma,100000000.0,Series A to Series H,2018
Magicpin,,Gurgaon,"E-Commerce, E-Commerce Platforms, Retail",20586000.0,Series A to Series H,2018
Try & Buy,,New Delhi,"E-Commerce, Fashion, Shopping",0.0,Early Stage,2018
Mech Mocha,,Bangalore,"Digital Entertainment, Mobile, PC Games",3530000.0,Series A to Series H,2018
Aye Finance,,Gurgaon,"Finance, Financial Services, Small and Medium Businesses",1051200.0,Later Stage,2018
Aldopay,,Chennai,Mobile Payments,200000.0,Early Stage,2018
Detect Technologies,,Chennai,"Artificial Intelligence, Energy, Oil and Gas",3300000.0,Series A to Series H,2018
Signzy,,Bangalore,"Computer, FinTech, Risk Management, Software",3504000.0,Series A to Series H,2018
CashRich,,Mumbai,"Apps, Financial Services, FinTech",1000000.0,Early Stage,2018
Cloudnine Hospitals,,Bangalore,"Child Care, Health Care, Hospital, Medical, Women's",0.0,Later Stage,2018
CropIn Technologies,,Bengaluru,"Agriculture, Mobile",8468000.0,Series A to Series H,2018
Billdesk,,Ahmedabad,"Finance, FinTech, Payments, Property Development, Rental",0.0,Unknown,2018
Yaantra,,Delhi,"Information Services, Information Technology, Mobile, Software",2000000.0,Later Stage,2018
TECHBOOZE,,New Delhi,Education,100000.0,Early Stage,2018
HealthifyMe,,Bangalore,"Apps, Fitness, Health Care, mHealth",6000000.0,Series A to Series H,2018
hoi foods,,Gurgaon,"Food and Beverage, Food Delivery",525600.0,Early Stage,2018
Perpule,,Bangalore,"Apps, Payments, Retail",4964000.0,Series A to Series H,2018
Royal Sundaram General Insurance Co. Limited,,Kalpakkam,"Health Insurance, Insurance, Life Insurance",210000000.0,Later Stage,2018
CleanseCar,,Bangalore,Automotive,511000.0,Angel and Grants,2018
DRIVEU,,Bengaluru,"Rental, Taxi Service, Travel",1022000.0,Unknown,2018
Spinny,,Gurgaon,"E-Commerce, E-Commerce Platforms, Internet, Retail",11000000.0,Series A to Series H,2018
Asset Reconstruction Company (India) Ltd.,,Mumbai,"Financial Services, Professional Services",0.0,Later Stage,2018
Med365 Healthcare,,Jaipur,Health Diagnostics,730000.0,Early Stage,2018
Dunzo,,Bangalore,"Customer Service, Messaging, Mobile Apps, Personalization",1022000.0,Later Stage,2018
Mobile Premier League (MPL),,Bengaluru,"Gaming, iOS, Sports",5000000.0,Series A to Series H,2018
WalMart India,,Gurgaon,Retail,37680000.0,Unknown,2018
Cred,,Bengaluru,—,0.0,Early Stage,2018
Meesho,,Bangalore,"E-Commerce, E-Commerce Platforms, Internet, Mobile Apps, Social Media",50000000.0,Series A to Series H,2018
BhaskarGuru,,Bhopal,Search Engine,1000000.0,Early Stage,2018
Gugu,,Coimbatore,"Battery, Electric Vehicle, Energy, Renewable Energy, Transportation",250000.0,Early Stage,2018
FarmTaaza,,Bengaluru,"Agriculture, Farmers Market, Farming",0.0,Series A to Series H,2018
Vizzbee,,Bhopal,"Artificial Intelligence, Drones, Navigation, Packaging Services, Robotics",20000.0,Early Stage,2018
BIGPHI TECHNOLOGIES PVT. LTD.,,Bangalore,Fashion,900000.0,Angel and Grants,2018
Mobycy,,Gurgaon,"Fitness, GreenTech, Internet of Things, Mobile Apps, Ride Sharing, Transportation",0.0,Angel and Grants,2018
Traveo Soft Pvt. Ltd.,,Bangalore,"Mobile, Software, Travel",17520.0,Unknown,2018
Em Personal Care,,Worli,Cosmetics,0.0,Early Stage,2018
Lucideus,,New Delhi,"Consulting, Cyber Security, Network Security",5000000.0,Unknown,2018
Eupheus Learning,,Delhi,"E-Learning, EdTech, Education",0.0,Early Stage,2018
GamingMonk,,New Delhi,"eSports, Gaming, Video Games",584000.0,Series A to Series H,2018
Sukkhi Jewellery,,Mumbai,"Fashion, Jewelry",7446000.0,Unknown,2018
INDwealth,,Gurgaon,Financial Services,32120000.0,Early Stage,2018
Medikabazaar,,Mumbai,"B2B, Medical Device",5000000.0,Series A to Series H,2018
NIRA,,Bangalore,"Credit, Financial Services, FinTech, Lending",1000000.0,Early Stage,2018
Duroflex Pvt. Ltd.,,Alleppey,"Consumer Goods, Manufacturing",22000000.0,Later Stage,2018
Clensta,,New Delhi,"Biotechnology, Health Care, Wellness",0.0,Early Stage,2018
Jetbrain Robotics,,Gurgaon,"Health Care, Hospital, Medical, Robotics",70000.0,Early Stage,2018
Medimetry,,Haryana,Health Care,0.0,Early Stage,2018
Healthkart,,Gurgaon,"E-Commerce, Fitness, Health Care",10000000.0,Unknown,2018
Indiabulls Ventures,,Mumbai,"Financial Services, Venture Capital",224723200.0,Later Stage,2018
Vistara,,Haryana,Aerospace,292000000.0,Later Stage,2018
ClearTax,,New Delhi,"Accounting, Apps, FinTech",58400000.0,Series A to Series H,2018
Shuttl,,Gurgaon,"Apps, Mobile, Transportation",1000000.0,Later Stage,2018
GuruQ,,New Delhi,Reading Apps,365000.0,Early Stage,2018
Azure Power,,New Delhi,"Energy, Renewable Energy, Solar",185000000.0,Later Stage,2018
Cube,,Mumbai,"Banking, Financial Services, FinTech",2044000.0,Series A to Series H,2018
RAHI Care,,Chandigarh,"Health Care, Hospital",0.0,Unknown,2018
Mynvax,,Bangalore,Biotechnology,0.0,Angel and Grants,2018
Loans4SME,,Mumbai,Financial Services,0.0,Early Stage,2018
UpCyclersLab,,Mumbai,"Apps, Education, Retail",0.0,Early Stage,2018
Cellerite Systems,,Hyderabad,Electric Vehicle,0.0,Early Stage,2018
Taru Naturals,,Mumbai,"Agriculture, Farming",0.0,Early Stage,2018
LetsMD,,New Delhi,"Fitness, Health Care, Wellness",1000000.0,Early Stage,2018
Twenty Two Motors,,Haryana,"Automotive, Battery, Electric Vehicle, Manufacturing, Mechanical Design",65000000.0,Later Stage,2018
Truebil,,Mumbai,"Automotive, E-Commerce, Marketplace",2000000.0,Series A to Series H,2018
FarmersFZ,,Kochi,Agriculture,0.0,Early Stage,2018
Worxogo,,Bangalore,Information Technology,2409000.0,Series A to Series H,2018
Vivish Technologies (myGate),,Bengaluru,"Apps, Information Services, Information Technology",9490000.0,Series A to Series H,2018
Singularity Dynamics,,Bengaluru,Artificial Intelligence,0.0,Early Stage,2018
Virtual MetalStreet(MetalStreet),,Bengaluru,"B2B, Marketplace",700000.0,Angel and Grants,2018
Veritas Finance,,Guindy,Financial Services,30000000.0,Unknown,2018
Manjushree Technopack,,Bangalore,Packaging Services,0.0,Later Stage,2018
GoZefo,,Bangalore,"Computer, Furniture, Software",3066000.0,Unknown,2018
Zomato,,Gurgaon,"Food Delivery, Hospitality, Reservations, Restaurants, Search Engine",210000000.0,Later Stage,2018
Innov8 Coworking,,New Delhi,"Collaboration, Communities, Coworking, Real Estate",4000000.0,Early Stage,2018
RevFin,,Delhi,"Accounting, Banking, Finance",0.0,Early Stage,2018
Lavelle Networks,,Bengaluru,"Cloud Computing, Enterprise Software, Network Hardware, Network Security, SaaS",292000.0,Unknown,2018
Blackbuck,,Bengaluru,"Information Services, Internet, Logistics, Supply Chain Management, Transportation",29632160.0,Series A to Series H,2018
Cardekho,,Gurgaon,"Automotive, E-Commerce, Information Services",75000000.0,Series A to Series H,2018
ElasticRun,,Pune,"Delivery, Logistics, Transportation",8760000.0,Series A to Series H,2018
Droom Technology Private Limited,,Gurgaon,"Automotive, E-Commerce Platforms, Marketplace",30000000.0,Series A to Series H,2018
Vogo Rentals,,Kormangala,"Last Mile Transportation, Railroad, Transportation, Travel",1168000.0,Later Stage,2018
InnerChef,,Gurgaon,"Cooking, E-Commerce, Food and Beverage, Food Delivery, Online Portals",1760000.0,Unknown,2018
LivQuik,,Mumbai,"FinTech, Mobile, Mobile Payments, Payments, Retail Technology",2700000.0,Later Stage,2018
Disprz,,Chennai,"E-Learning, Education",400000.0,Later Stage,2018
9stacks,,Delhi,"Online Games, Software",4088000.0,Series A to Series H,2018
Origo,,Gurgaon,—,11680000.0,Unknown,2018
YourOwnROOM,,Bangalore,"Online Portals, Property Management, Rental",750000.0,Early Stage,2018
Vahdam Teas,,New Delhi,"E-Commerce, Food and Beverage, Tea",2500000.0,Series A to Series H,2018
Spoofin,,New Delhi,"Music, Social Network, Video",0.0,Unknown,2018
Strom Motors,,Mumbai,Automotive,0.0,Angel and Grants,2018
PharmEasy,,Mumbai,"Health Care, Pharmaceutical, Wellness",80000000.0,Series A to Series H,2018
Licious,,Bengaluru,"Delivery Service, Food and Beverage, Food Delivery",25000000.0,Series A to Series H,2018
Stanza Living,,New Delhi,"Hospitality, Information Technology, Travel Accommodations",10658000.0,Unknown,2018
docturnal,,Hyderabad,"Biotechnology, Diabetes, Health Care",0.0,Early Stage,2018
Bounce (Metro Bikes),,Bangalore,"Autonomous Vehicles, Last Mile Transportation, Recreational Vehicles, Rental",3000000.0,Later Stage,2018
Technology 9 Labs (T9L),,New Delhi,Information Technology,0.0,Later Stage,2018
Goals101,,Delhi,Financial Services,3500000.0,Early Stage,2018
Satya MicroCapital,,New Delhi,"Finance, Financial Exchanges, Financial Services, Micro Lending",5840000.0,Unknown,2018
Ummeed Housing Finance Private Limited,,Haryana,"Finance, Financial Services",8760000.0,Series A to Series H,2018
StockEdge,,Kolkata,"Analytics, Apps, Market Research",1100000.0,Early Stage,2018
Sequretek,,Mumbai,—,3700000.0,Unknown,2018
Avenues Payments India Pvt. Ltd.,,Mumbai,—,1300000.0,Later Stage,2018
Qbera,,Bangalore,"Finance, Financial Services",2044000.0,Unknown,2018
Urban Ladder,,Bangalore,"E-Commerce, E-Commerce Platforms, Furniture, Home Decor, Internet",5600000.0,Later Stage,2018
Planet11 eCommerce Solutions India (Avenue11),,Bengaluru,—,3796000.0,Later Stage,2018
DailyNinja,,Bengaluru,"Apps, Mobile, Mobile Apps, Software",0.0,Series A to Series H,2018
Iba Halal Care,,Ahmedabad,—,2190000.0,Series A to Series H,2018
Knocksense,,Lucknow,"News, Publishing, Social Media",0.0,Early Stage,2018
Togedr,,Gurgaon,—,0.0,Unknown,2018
Parkwheels,,Haryana,"Industrial, Industrial Automation",175200.0,Early Stage,2018
ShareChat,,Bangalore,"Internet, Mobile Apps, Social Network",99230000.0,Series A to Series H,2018
Cyclops Medtech,,Bangalore,"Health Care, Health Diagnostics, Internet of Things, Life Science, Machine Learning, Medical, Medical Device",1000000.0,Early Stage,2018
Livspace,,Bangalore,"E-Commerce, Furniture, Interior Design",70000000.0,Series A to Series H,2018
NewsBytes,,Gurgaon,"Apps, Events, News",1000000.0,Early Stage,2018
Leena AI,,Gurgaon,"Artificial Intelligence, Human Resources, Information Services, Information Technology",2000000.0,Early Stage,2018
Max Healthcare,,New Delhi,"Health Care, Hospital, Supply Chain Management",0.0,Later Stage,2018
